STATE_ID,ATTACK_LL,ATTACK_LR,ATTACK_RL,ATTACK_RR,SWAP_L2R,SWAP_L1R,SWAP_R1L,SWAP_R2L
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,-1.3819369258708545,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,-1.408240880567376,0.0,0.0,1.3810489914774327,0.0
18,0.0,0.0,0.0,-1.3856244156645516,0.0,0.0,1.381049524401583,0.0
19,0.0,0.0,0.0,1.3553790363435996,0.0,0.0,1.3785602741537604,1.3779766436459817
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,1.3801123813144367,0.0,-1.3849772204872912,0.0,1.380130310532726,0.0,0.0
22,0.0,-1.3840099322145911,0.0,0.0,0.0,-1.4331700755994774,1.3775449025426374,0.0
23,0.0,-1.380547989748951,0.0,1.4085830116313658,0.0,0.0,1.3834587366766624,0.0
24,0.0,1.3836898312702033,0.0,1.3773613498137625,-1.4260738623528761,1.3776541312899488,0.0,0.0
25,0.0,1.3686190360708905,0.0,-1.3844042146856697,0.0,-1.3848028479020955,0.0,0.0
26,0.0,1.3851337961481685,0.0,1.3834177910094587,0.0,0.0,1.3868623485637308,0.0
27,0.0,1.3843948331455562,0.0,1.3844018601585217,0.0,1.3831031712246684,0.0,0.0
28,0.0,1.3820050585805919,0.0,1.3540127184997195,0.0,0.0,0.0,0.0
29,0.0,1.3696873986490425,0.0,1.3994634090699574,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,-1.3810760152354227,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,-1.3864323723063545,0.0,0.0,-1.3806564302537372,0.0
33,0.0,0.0,0.0,1.374317503691675,0.0,0.0,1.379804982045591,0.0
34,0.0,0.0,0.0,1.3426540345892153,0.0,0.0,-1.384815348519607,1.37946289932329
35,0.0,1.3856536117325167,0.0,1.3860243192922914,0.0,1.3854986144659367,0.0,0.0
36,0.0,-1.3899651871421714,0.0,-1.3860817309611757,0.0,-1.3883566011049664,0.0,0.0
37,0.0,-1.3881474856386231,0.0,1.3699800009042267,0.0,-1.3850871904687656,1.380551124769463,0.0
38,0.0,-1.3793496875766575,0.0,1.4047791343624856,0.0,0.0,-1.3713847580675813,0.0
39,0.0,0.0,0.0,0.0,-1.3934130531245006,-1.3828850345328616,0.0,0.0
40,0.0,-1.3676141409369198,0.0,1.3806848662451408,0.0,-1.3733813153476502,0.0,0.0
41,0.0,0.0,0.0,1.3671338884818445,0.0,0.0,1.3849440769575534,0.0
42,0.0,1.3556305789687892,0.0,1.3483465358930231,0.0,-1.368132998440624,0.0,0.0
43,0.0,1.4059515356823709,0.0,1.3632238639405037,0.0,0.0,0.0,0.0
44,0.0,1.3120049926416724,0.0,1.3368843018323113,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,-1.3789087008315857,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,1.3235649140130232,0.0,0.0,1.3832775905917905,0.0
48,0.0,0.0,0.0,1.3569184116509683,0.0,0.0,-1.382022857855208,0.0
49,0.0,0.0,0.0,1.3847545542683186,0.0,0.0,-1.3856227681191413,1.384470720039906
50,0.0,-1.3808548817132051,0.0,-1.3808637369876882,0.0,-1.3909395103914697,0.0,0.0
51,0.0,-1.3664244230660219,0.0,1.455549822230867,0.0,-1.384854992286496,0.0,0.0
52,0.0,0.0,0.0,1.3496708031345879,0.0,-1.3463976151270136,1.3667244066269697,0.0
53,0.0,-1.3718451224232575,0.0,1.3698882321936314,0.0,0.0,1.3755964133013272,0.0
54,0.0,1.4239586309811887,0.0,1.3865926077468038,-1.3801887058724631,-1.3719924521370146,0.0,0.0
55,0.0,1.4017582511488764,0.0,1.451037038927028,0.0,-1.37529745066288,0.0,0.0
56,0.0,1.3626470866013531,0.0,1.3621515956294854,0.0,0.0,1.3876586227903012,0.0
57,0.0,1.3245106375659956,0.0,1.3573857341553734,0.0,1.3684484597548754,0.0,0.0
58,0.0,1.3909273493140883,0.0,1.3351341568942663,0.0,0.0,0.0,0.0
59,0.0,1.3615403952795304,0.0,1.3590057012307653,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,1.433908593052421,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,1.3495369488770335,0.0,0.0,-1.3813923106506774,0.0
63,0.0,0.0,0.0,1.3800516729856234,0.0,0.0,-1.3877758954498152,0.0
64,0.0,0.0,0.0,1.3484666687218696,0.0,0.0,0.0,0.0
65,0.0,1.3105908314455244,0.0,1.3315014171482586,0.0,-1.3742631885102878,0.0,0.0
66,0.0,1.3590394273468556,0.0,1.4170237547032087,0.0,-1.376054672184451,0.0,0.0
67,0.0,1.4019033999129396,0.0,1.4223999978381017,0.0,-1.3803961899448651,0.0,0.0
68,0.0,1.407735651766873,0.0,1.3877990780817704,0.0,0.0,-1.3731341329568134,0.0
69,0.0,1.3962131222137188,0.0,1.3153069833747448,-1.361774515805355,0.0,0.0,0.0
70,0.0,1.4033349422186951,0.0,1.366988923438508,0.0,-1.367787883874085,0.0,0.0
71,0.0,1.1027378917298156,0.0,1.3894767757391853,0.0,0.0,1.3255297477769745,0.0
72,0.0,1.3336812937122604,0.0,1.3459663444799481,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,-1.385212766143625,-1.3806905892180443,0.0,0.0,0.0,0.0
77,0.0,0.0,-1.414978263548674,-1.407615430146468,0.0,0.0,1.3797615134144912,0.0
78,0.0,0.0,-1.3811535536691353,-1.3847535263475708,0.0,0.0,-1.385696255717425,0.0
79,0.0,0.0,-1.4236443537820407,-1.4232030113614136,0.0,0.0,1.3810982661836073,0.0
80,-1.3804184183379178,-1.3803892590882167,-1.380376826160628,-1.3803605818671305,0.0,-1.386619578347554,0.0,0.0
81,-1.380110165522123,-1.3800717551206323,-1.3854347583035822,-1.3852724305315742,0.0,1.3807159836412084,0.0,0.0
82,-1.3782073041597018,-1.372646908046626,1.3692582990887916,1.3836334536304127,0.0,-1.3619545595394522,0.0,0.0
83,-1.3873588711147182,-1.3945380201580897,-1.3945726976909076,-1.3989107144374728,0.0,0.0,1.384225265751054,0.0
84,0.0,0.0,0.0,0.0,-1.3401593082384218,1.3806004464028436,0.0,0.0
85,-1.384307563929823,-1.3840230160975682,1.3810893361146932,1.3791563142490928,0.0,-1.3858592646069539,0.0,0.0
86,0.0,0.0,1.3657723295216315,1.383151056452546,0.0,0.0,1.3585081850783893,0.0
87,1.3829146466859235,1.3828459859567679,1.3828694961751682,1.3828822440109916,0.0,1.3709353489710638,0.0,0.0
88,1.3565523838892946,1.3564578896472776,1.3754779008733076,1.382933247264697,0.0,0.0,0.0,0.0
89,1.3859715902976406,1.3644336179895185,1.3709798751131947,1.3734102226967773,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,-1.3825593538348084,-1.379963090815676,0.0,0.0,0.0,0.0
92,0.0,0.0,-1.3993173420489613,-1.4091531054191078,0.0,0.0,-1.3799493972975085,0.0
93,0.0,0.0,-1.3830996188798559,1.3802045282579072,0.0,0.0,-1.3831866445628849,0.0
94,0.0,0.0,-1.366792291030164,-1.4231077777688967,0.0,0.0,-1.3841356597535335,1.3861705288321868
95,-1.3854924698896363,-1.379733598764117,-1.3854323352191797,-1.380085146566208,0.0,1.3858984678337172,0.0,0.0
96,-1.3788291103655848,-1.3871512428912252,-1.3873533093851176,1.3797162817746729,0.0,-1.4569691683282366,0.0,0.0
97,-1.3850034354056735,-1.3680333289547442,-1.3864317625207296,1.384451750493359,0.0,-1.4274777361207214,1.385910240203901,0.0
98,-1.3912335542189018,-1.3797221587209014,-1.3878819582988298,-1.3909271247174038,0.0,0.0,-1.393601966723439,0.0
99,1.3831035073072617,1.371507442787897,1.3835527621062127,1.3698737856072125,-1.4134892208197485,-1.3806989915953105,0.0,0.0
100,-1.3831953941700645,1.3808341371264898,-1.3849895850163616,1.3855002533705303,0.0,-1.3820743541553175,0.0,0.0
101,1.3665750572704658,1.3626165690964591,-1.3806172495114013,1.3836092814560317,0.0,0.0,1.3629519499343017,0.0
102,-1.3707799860455514,1.3713006588182086,-1.3700547480720302,1.3849394828559667,0.0,-1.3720516461708336,0.0,0.0
103,-1.3589797380420698,1.3560314118602341,1.3880620649061979,1.365563134111091,0.0,0.0,0.0,0.0
104,1.3653685032217124,1.3856683913655126,1.365822589986868,1.3655183193389935,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,-1.376404518182523,-1.398957474301593,0.0,0.0,0.0,0.0
107,0.0,0.0,-1.374544129865367,1.380196507943408,0.0,0.0,-1.3717801295565235,0.0
108,0.0,0.0,-1.38722544716632,1.3818789970186827,0.0,0.0,-1.3797285602657614,0.0
109,0.0,0.0,-1.3740595445755293,-1.4164668833330145,0.0,0.0,-1.3660616668023273,0.0
110,-1.3811621152455942,-1.385630519925436,-1.3811360534325718,-1.3852838302819053,0.0,-1.385264239237649,0.0,0.0
111,-1.372466281995099,1.3631629933217764,-1.3779448529017333,1.3824291278432683,0.0,-1.3675163824243337,0.0,0.0
112,-1.3673165444742637,1.3783508711687722,-1.372707577913323,1.3628600739918226,0.0,-1.4286893059791697,0.0,0.0
113,-1.38473773001061,-1.385244817000489,-1.3844439507125483,-1.3885564532180923,0.0,0.0,-1.3842184970822242,0.0
114,-1.36948914838519,1.3859576979287627,-1.3724328617874662,1.360491847202509,-1.430047219398287,-1.3657027014724208,0.0,0.0
115,-1.3796819318615976,1.367026577753075,-1.3650296694241626,1.387647403222422,0.0,-1.3724590990916126,0.0,0.0
116,-1.3679768209716778,1.3626383429605033,1.367681610953091,1.3835867750158104,0.0,0.0,1.3597576033392456,0.0
117,-1.364564036554197,1.3671301409112269,-1.3648553925468379,1.388308725648732,0.0,0.0,0.0,0.0
118,-1.3626254262214323,1.3822537731227595,1.3596179914267728,1.3626885147587942,0.0,0.0,0.0,0.0
119,1.3620231618727208,1.3682418155285325,1.3631793144030313,1.3818522171770016,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,-1.390798748289128,1.3832061250704097,0.0,0.0,0.0,0.0
122,0.0,0.0,-1.40199351175114,1.3809095149386357,0.0,0.0,-1.3871291255315947,0.0
123,0.0,0.0,-1.3869496282177056,1.381085605377998,0.0,0.0,1.3809710649085631,0.0
124,0.0,0.0,-1.3651141725128608,-1.4282756154480796,0.0,0.0,1.3785387131992062,1.357860918973387
125,-1.379574494056419,1.3830640873324678,-1.3825754243234791,1.383754842881579,0.0,-1.3954264520788122,0.0,0.0
126,-1.3902533361972402,1.3760086570841064,-1.3793146522319422,1.380655212445958,0.0,-1.3975079063670828,0.0,0.0
127,-1.3814083303077649,1.3731003601967608,-1.3732761632638035,1.37972018698393,0.0,-1.4086288575958918,1.3688057308182624,0.0
128,-1.3736161036854577,-1.3740856173803804,-1.3645643625918307,-1.3716462862601402,0.0,0.0,1.3873967140143755,0.0
129,-1.367731356916029,1.379235058363772,-1.371409839029607,1.3707308247051098,-1.399623460139567,1.370035877675231,0.0,0.0
130,-1.3747461722252359,1.3848742766348177,-1.363651420000985,1.3749983105570782,0.0,-1.372204045092599,0.0,0.0
131,-1.3865422159540335,1.3832066945482528,0.0,1.3826203091859406,0.0,0.0,1.383298139010007,0.0
132,-1.370494465094465,1.3688274602384312,-1.370867963489314,1.3888042377083567,0.0,1.363058030007117,0.0,0.0
133,-1.3687431226167108,1.3803705141769034,1.3813423929343913,1.3798323753313408,0.0,0.0,0.0,0.0
134,1.3644345803815119,1.3648350955341608,1.3649043502488616,1.3678065698151478,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,-1.3782924979816777,-1.37357729407179,0.0,0.0,0.0,0.0
137,0.0,0.0,-1.3890447299144866,-1.389496340195858,0.0,0.0,-1.379910083735912,0.0
138,0.0,0.0,-1.3883592075991853,-1.3868556740999378,0.0,0.0,-1.38438504474022,0.0
139,0.0,0.0,-1.393842591654967,-1.394227779316733,0.0,0.0,-1.3794819288311684,0.0
140,-1.3760561776700322,-1.3746512319688593,-1.3763975461820104,-1.380590531641878,0.0,0.0,0.0,0.0
141,-1.3860015085702175,-1.3883991098467967,-1.3886374612357926,-1.3871084204019288,0.0,-1.4191794254082275,0.0,0.0
142,-1.3764513075027356,-1.37709576321314,-1.3663727294639412,-1.3730937413160345,0.0,-1.3657116909182656,0.0,0.0
143,-1.3764724458192281,-1.3774232842084393,-1.3768573546341383,-1.3765038341148503,0.0,0.0,-1.3766541433095076,0.0
144,0.0,0.0,0.0,0.0,-1.376104719231802,-1.3836718399920844,0.0,0.0
145,-1.3853600341705825,-1.3854317075205298,-1.3856831559132252,-1.3884133044003943,0.0,-1.381009179966123,0.0,0.0
146,0.0,0.0,-1.3850704145286723,-1.3862006452113305,0.0,0.0,-1.378646307872469,0.0
147,1.3686731891958703,1.3762083507829859,1.3834252440921166,1.365394687674247,0.0,-1.3608637968676254,0.0,0.0
148,1.3800960052960258,1.3801462602216628,1.3800947826093248,1.3790883661421507,0.0,0.0,0.0,0.0
149,1.377598778052748,1.3632058666947313,1.3600659905042929,1.3643922728200009,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,-1.3849419272585706,-1.3889204728855415,0.0,0.0,0.0,0.0
152,0.0,0.0,-1.404876363889195,1.3827646251191734,0.0,0.0,-1.388167024127319,0.0
153,0.0,0.0,-1.3683385046195353,-1.3847880859097919,0.0,0.0,-1.3861666153543695,0.0
154,0.0,0.0,-1.3780379508767613,-1.3759526449476782,0.0,0.0,-1.3761029979105133,1.3840280407882979
155,-1.383777782008073,-1.3981604506538576,-1.3909660495962985,-1.390750279754851,0.0,-1.4232861596029849,0.0,0.0
156,-1.3711862101938561,-1.395054356769947,-1.368309601037914,1.3908489887242077,0.0,-1.4320566275498123,0.0,0.0
157,-1.386409867630296,-1.3782945911317546,-1.3829168627026938,-1.3803154116048604,0.0,-1.4048179417132254,1.3831636549679518,0.0
158,-1.3909694330150537,-1.3841632192417623,-1.3830897735860566,-1.380953110286276,0.0,0.0,-1.3815219501873002,0.0
159,-1.3726690959038772,1.3822809727677723,-1.3713032556494287,1.3612966465699377,-1.3890743483111856,-1.3709654009018402,0.0,0.0
160,-1.391716774093486,-1.38627250809513,1.380902390363016,-1.3878799051342554,0.0,-1.3858659086355327,0.0,0.0
161,-1.3865218283767504,-1.3868800483945969,1.3854899165781982,-1.3860791462204842,0.0,0.0,-1.3836721601297324,0.0
162,1.3756662068464967,1.3656322857111935,1.3920794079589867,1.3740330303838229,0.0,1.3584415351985815,0.0,0.0
163,1.3669375577090912,1.3741173825650954,1.3648299441433047,1.3913351257744575,0.0,0.0,0.0,0.0
164,1.36106181176253,1.3613245431479142,1.3609809970176867,1.3693562676642237,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,-1.3858428491197488,-1.3815062628998431,0.0,0.0,0.0,0.0
167,0.0,0.0,-1.3681552247616826,1.3830876507167633,0.0,0.0,-1.386890479836943,0.0
168,0.0,0.0,-1.3861202305597196,-1.3849971580205782,0.0,0.0,-1.3863300425558842,0.0
169,0.0,0.0,-1.3849792344805305,-1.3870389449043081,0.0,0.0,-1.3861179803884163,0.0
170,-1.3760526280677126,-1.3776795498789487,-1.3754440831627786,-1.3753114365514971,0.0,-1.3753873893172264,0.0,0.0
171,-1.2087462709975914,1.3667563139604668,-1.2686854026735142,1.2781926070695264,0.0,-1.2350573104935365,0.0,0.0
172,-1.3676552887252253,-1.3720915035281824,0.0,-1.3708984502201091,0.0,-1.3963508624572867,0.0,0.0
173,-1.370573813818219,-1.3688227204880283,-1.369398299124006,-1.3702509486453431,0.0,0.0,-1.3710366326431447,0.0
174,-1.3633686271480085,1.3596201591558066,-1.3305903621456696,1.3512525360337373,-1.3892809072769239,-1.339297274424602,0.0,0.0
175,-1.3691851320371575,-1.3706747853664503,-1.3702213497822016,-1.3715778982999047,0.0,-1.3704439128337453,0.0,0.0
176,-1.36818255489853,-1.3854213890505005,0.0,-1.3852603641254817,0.0,0.0,-1.382909358048441,0.0
177,1.3345418979771935,1.361483321698373,1.3335930673170906,1.3757025434654597,0.0,0.0,0.0,0.0
178,1.3638540912576405,1.3848442600073527,1.3602587722438046,1.3605258608197752,0.0,0.0,0.0,0.0
179,1.3700065124470562,1.3647107984294968,1.3644475815747967,1.3670369188310263,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,-1.3842724860321334,-1.386773613322337,0.0,0.0,0.0,0.0
182,0.0,0.0,-1.408433562816606,-1.412044632299381,0.0,0.0,-1.3831002376748565,0.0
183,0.0,0.0,-1.3998394152419258,-1.4043127368583377,0.0,0.0,-1.38639503354303,0.0
184,0.0,0.0,-1.389976043254033,-1.3887020752471757,0.0,0.0,-1.3901928170115818,-1.3838036027049898
185,-1.365396055644037,-1.3654220551788816,-1.3646328311834617,-1.3631436556899046,0.0,-1.3938295578537845,0.0,0.0
186,-1.3688043186524188,-1.3677766386192134,-1.367771104530717,-1.367428670078485,0.0,-1.3672234955609086,0.0,0.0
187,-1.3669985587530182,-1.3657018592325219,-1.3699613792011485,-1.3651274741559756,0.0,-1.3667657472928763,-1.3659543376213334,0.0
188,-1.3819175047383903,-1.3843786671293286,-1.3873184648085672,-1.384749208816026,0.0,0.0,-1.396364915175198,0.0
189,1.3654516331914857,1.3611865526146463,1.3819870815294042,1.3588986601420585,-1.3629487176610438,-1.3744214573650102,0.0,0.0
190,1.3722770195195695,1.382689809281298,1.3696773945480623,1.3688736645002413,0.0,-1.379807313325713,0.0,0.0
191,1.3682184720913133,1.3845194669532297,1.3620384849976264,1.3688817712335202,0.0,0.0,-1.376662135587331,0.0
192,0.9454343706800421,1.2436057611674294,1.3759256751632762,0.8993665164777893,0.0,-1.128340566277682,0.0,0.0
193,1.357208865763289,1.361321587242947,1.3597158457497764,1.3683276291628272,0.0,0.0,0.0,0.0
194,1.3646374429394752,1.3654340122798445,1.3659720982253594,1.3757972467073574,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,-1.4120301220208937,-1.3804891401664214,0.0,0.0,0.0,0.0
197,0.0,0.0,-1.379258209190714,-1.41445192639409,0.0,0.0,-1.3889302791112452,0.0
198,0.0,0.0,-1.3796607391405011,-1.3805830564406885,0.0,0.0,-1.3797126157674684,0.0
199,0.0,0.0,-1.3852609721345996,-1.3910516724415907,0.0,0.0,-1.3854080786354463,-1.3806404463280595
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-1.3659461749740016,-1.3743863184343366,-1.3609345231035854,-1.3742392542920174,0.0,0.0,-1.363487037944831,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,1.357787098525947,0.0,1.3612206220492764,0.0,0.0,-1.364646440290441,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,1.3597885100054712,1.3595149714118682,1.3682578238606566,1.3574415884169289,0.0,0.0,0.0,0.0
209,1.370258305322909,1.363145961593826,1.3652639443394783,1.3601769230711949,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,-1.3867974316796567,-1.3900492419615116,0.0,0.0,0.0,0.0
212,0.0,0.0,-1.3812395219034979,-1.381867213085407,0.0,0.0,-1.3819188382337482,0.0
213,0.0,0.0,-1.3799511706139587,-1.3806280844180518,0.0,0.0,-1.3796569234379596,0.0
214,0.0,0.0,-1.3771592397397148,-1.3759714215516872,0.0,0.0,-1.374545768644232,-1.373985536563529
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
